config	extra_rOut_up	extra_rOut_dn	extra_halfThickness_up	extra_halfThickness_dn	extra_f_up	extra_f_dn	sob	flash_edep	alpha	obj
ipaovrAB01	112.4760	109.9162	0.063100	0.144736	0.1778	0.0000	4.11000	1.05856e-06	100000.000	4.00414
